🇭🇰港澳台(主线),#genre#
無線新聞台,http://67.220.71.199:2347/livehttpplay?channel_id=20123
明珠台,http://67.220.71.199:2347/livehttpplay?channel_id=20125
廣東體育,http://67.220.71.199:2347/livehttpplay?channel_id=20130
ViuTV,http://67.220.71.199:2347/livehttpplay?channel_id=20131
ViuTV6,http://67.220.71.199:2347/livehttpplay?channel_id=20132
嶺南戲曲,http://67.220.71.199:2347/livehttpplay?channel_id=20142
珠江臺,http://67.220.71.199:2347/livehttpplay?channel_id=20144
HOY TV,http://67.220.71.199:2347/livehttpplay?channel_id=20152
港臺電視31,http://67.220.71.199:2347/livehttpplay?channel_id=20203
TVB plus,http://67.220.71.199:2347/livehttpplay?channel_id=30023
無線新聞台,http://67.220.71.199:2347/livehttpplay?channel_id=30024
無線新聞备用,http://cdn6.163189.xyz/163189/wxxw
翡翠台,http://67.220.71.199:2347/livehttpplay?channel_id=30025
明珠台,http://67.220.71.199:2347/livehttpplay?channel_id=30026
港臺電視32,http://67.220.71.199:2347/livehttpplay?channel_id=30028
CCTV 4K,http://67.220.71.199:2347/livehttpplay?channel_id=30029
ViuTV +,http://67.220.71.199:2347/livehttpplay?channel_id=30032
ViuTV6 +,http://67.220.71.199:2347/livehttpplay?channel_id=30033
港臺電視31,http://67.220.71.199:2347/livehttpplay?channel_id=30066
港臺電視32,http://67.220.71.199:2347/livehttpplay?channel_id=30067
博斯網球,http://67.220.71.199:2347/livehttpplay?channel_id=42026
Now新闻,http://cdn.163189.xyz/163189/now
HOY77,http://cdn.163189.xyz/163189/hoy
VIUTV,https://cdn.163189.xyz/163189/viu
TVB星河,https://o11.163189.xyz/stream/live/tvbxh/
TVB千禧经典,https://o11.163189.xyz/stream/live/tvbc/
TVB武侠,https://cdn6.163189.xyz/163189/yzwx
爱奇艺,https://o11.163189.xyz/stream/live/iqiyi/
Astro AEC,https://o11.163189.xyz/stream/live/aec/
Astro AOD,https://o11.163189.xyz/stream/live/aod/
香港卫视频道,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港C+_-频道,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
新视觉hd频道,http://120.76.248.139/live/bfgd/4200000249.m3u8
无线新闻,http://r.jdshipin.com/CkuBd
明珠台,http://r.jdshipin.com/ZQ4kN
TVB Plus,http://r.jdshipin.com/Nr5jq
TVB星河,http://r.jdshipin.com/Voac4
华丽翡翠台,http://r.jdshipin.com/thuYX
澳视澳门,http://r.jdshipin.com/n2YZI
澳门莲花,http://cdn6.163189.xyz/163189/amlh
HOY77,http://r.jdshipin.com/sFw4S
澳视卫星,http://r.jdshipin.com/QFhCq
广东珠江,http://r.jdshipin.com/sE5vO
广东体育,http://r.jdshipin.com/LiYdg
广州综合,http://r.jdshipin.com/iR6Gq
广州南国都市,http://r.jdshipin.com/nWaZO
广州综合,http://r.jdshipin.com/snhya
广东珠江备,http://cdn2.163189.xyz/163189/gdzj
广东体育备,http://cdn2.163189.xyz/163189/gdty
广州综合备,https://cdn13.178.indevs.in/163189/b13471c5de99d1c7
广州新闻备,https://cdn13.178.indevs.in/163189/609602b1e1048784
广州南国都市,https://cdn15.163189.xyz/163189/90871926591ebcbc
海峡卫视,http://r.jdshipin.com/WtYt3
翡翠台,http://r.jdshipin.com/qrfbg
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
凤凰电影频道,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
亚洲新闻台,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
CGTN1,https://espanol-livews.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd/playlist.m3u8
CGTN2,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN3,https://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd/playlist.m3u8
CGTN4,https://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8
新唐人,https://ntd02.akamaized.net/HD-NY/tracks-v3a1/mono.m3u8
RTHK 31,http://cdn.163189.xyz/163189/rthk31
RTHK 32,http://cdn.163189.xyz/163189/rthk32
TVB明珠,http://mytv.cdn.loc.cc/o12.php?id=mzt
无线新闻台,https://php.jdshipin.com:2096/TVOD/iptv.php?id=tvbxw
无线新闻频美,https://cdn6.163189.xyz/163189/wxxw
无线新闻台,http://bak.dou.ddns-ip.net/api.php?n=cctvxxx&id=F6144U&tk=4U04NDOE13ra
HOY资讯台z,https://cdn.163189.xyz/163189/hoy78
HOY78台,http://bak.dou.ddns-ip.net/api.php?n=cctvxxx&id=IWGLtb&tk=4U04NDOE13ra
NOW新闻,https://cdn.163189.xyz/163189/now
凤凰中文高清,http://218.104.239.114:9901/tsfile/live/1013_1.m3u8
凤凰资讯高清,http://218.104.239.114:9901/tsfile/live/1012_1.m3u8
凤凰资讯cd,https://cdn6.163189.xyz/163189/fhzx
寰宇新闻台,http://bak.dou.ddns-ip.net/api.php?n=cctvxxx&id=a5BrR5&tk=4U04NDOE13ra
CCTV13新闻,http://74.91.26.218:82/live/cctv13hd.m3u8
广东体育,http://67.220.71.199:2347/livehttpplay?channel_id=30031
博斯網球,http://67.220.71.199:2347/livehttpplay?channel_id=42026http://vipkentken.top:8080/VIP01697172669118799/80fba95604f6/34901
NOW体育1,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:3A:93:FD&stream=382843&extension=ts&play_token=KANAeecxcz
NOW体育3,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:3A:93:FD&stream=382841&extension=ts&play_token=5uiKCGTNCF
NOW体育4,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:3A:93:FD&stream=382840&extension=ts&play_token=eoeYdjrkUg
NOW体育5,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:3A:93:FD&stream=382839&extension=ts&play_token=lu0NOftGgg
NOW体育7,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:3A:93:FD&stream=382837&extension=ts&play_token=rRmhe1TsX7

🔥港台电影,#genre#
民視影劇台,https://cdn12.178.indevs.in/163189/73d93f1c22fa91d7
公視戲劇,https://cdn12.178.indevs.in/163189/2973b910e7719c08
采昌影劇台,https://cdn12.178.indevs.in/163189/0a6204ed0261460c
靖天映畫,https://cdn12.178.indevs.in/163189/bd4752bd7828b2bf
靖天戲劇台,https://cdn12.178.indevs.in/163189/177d541552f78003
靖天電影台,https://cdn12.178.indevs.in/163189/ed33509e03e78c7a
靖洋戲劇台,https://cdn12.178.indevs.in/163189/25084ef5a2662aad
影迷數位電影台,https://cdn12.178.indevs.in/163189/a643783ec587540e
amc電影台,https://cdn12.178.indevs.in/163189/0bcf9bb8c452e56a
CinemaWorld頻道,https://cdn12.178.indevs.in/163189/6086cfe7a9756110
My Cinema Europe,https://cdn12.178.indevs.in/163189/5bda99f1c049edef
經典電影台,https://cdn12.178.indevs.in/163189/61b8ea35ffce4630
電影原聲台CMusic,https://cdn12.178.indevs.in/163189/d396cb84b6c89889
DreamWorks,https://cdn12.178.indevs.in/163189/10395eb942c5a9b9
精選動漫台,https://cdn12.178.indevs.in/163189/e1d66f74bd2d4894
金光布袋戲,https://cdn12.178.indevs.in/163189/5479c245d9d580b5
翡翠台,https://hls.163189.xyz/163189/0205c25f6b2ce920
明珠台,https://hls.163189.xyz/163189/d6a00a3009bf239e
TVB Plus,https://hls.163189.xyz/163189/a2beac471af96802
黃金華劇台,https://hls.163189.xyz/163189/71fb62ece10887e8
TVB Plus,https://smt.1678520.xyz/163189/de659ed6e3ab1e55
纬来电影台,https://smt.1678520.xyz/163189/602e9465658d4f8c
纬来戏剧台,https://smt.1678520.xyz/163189/ab657380c65c1fd1
纬来体育台,https://smt.1678520.xyz/163189/b10b2645c6d9de2b
龙祥时代,https://smt.1678520.xyz/163189/6963a2247128286b
东森电影,https://smt.1678520.xyz/163189/a2c09ea65fb10aa2
东森戏剧,https://smt.1678520.xyz/163189/f60cd3f14b06dabc
东森洋片,https://smt.1678520.xyz/163189/cd69d6ff4e8217c7
TVB Jade HD,https://smt2.1678520.xyz/smt3.2.1.php?id=Tvbjade
明珠台,https://smt2.1678520.xyz/smt3.2.1.php?id=pearl_twn
TVB星河,https://smt2.1678520.xyz/smt3.2.1.php?id=Xinhe
千禧經典台,https://smt2.1678520.xyz/smt3.2.1.php?id=Tvbclassic
娛樂新聞台,https://smt2.1678520.xyz/smt3.2.1.php?id=Tvbentertainment
ViuTV,https://smt2.1678520.xyz/smt3.2.1.php?id=viu1_twn
ViuTVsix,https://smt2.1678520.xyz/smt3.2.1.php?id=viusix_twn
HOY78,https://smt2.1678520.xyz/smt3.2.1.php?id=hoycaijing_twn
凤凰中文,https://smt2.1678520.xyz/smt3.2.1.php?id=phoenixtv_hd
凤凰香港,https://smt2.1678520.xyz/smt3.2.1.php?id=hkphoenix_twn
美亞電影台,https://smt2.1678520.xyz/smt3.2.1.php?id=meiyamovie_twn
天映经典,https://smt2.1678520.xyz/smt3.2.1.php?id=Celestial2
AOD,https://smt2.1678520.xyz/smt3.2.1.php?id=Aodhd
AEC,https://smt2.1678520.xyz/smt3.2.1.php?id=AEC
iQIYI,https://smt2.1678520.xyz/smt3.2.1.php?id=Qiyi
HUA HEE DAI,https://smt2.1678520.xyz/smt3.2.1.php?id=Huahee
纬来电影台,https://smt2.1678520.xyz/smt3.2.1.php?id=videolandmovie
无线新闻台,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283852
明珠台,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/1163933
TVBe无线娱乐新闻,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283859
TVBJ1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283850
TVB1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283867
TVB1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283851
TVB DRAMA,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283860
千禧经典台,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/1163927
凤凰中文,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/1163868
凤凰资讯,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283854
凤凰美洲台,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283869
Astro欢喜台,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/1163678
CNA,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/1163743
Channel 8,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/1236993
Channel U,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/1236999
FAIRCHILD 1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/1256694
FAIRCHILD 2,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/1160322
天下衛視 1,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283898
天下衛視 2,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283899
汉天卫视 USA HTTV,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283890
美國城市衛視ICITI,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283900
1905电影网A,http://php.jdshipin.com:8880/1905.php?id=1905dy
1905电影网A,http://php.jdshipin.com/1905.php
1905电影网B,http://8.138.7.223/tv/1905.php?id=LIVE8J4LTCXPI7QJ5
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC动作电影,http://m.061899.xyz/mg/dzdy
CHC动作电影,http://go.bkpcp.top/mg/dzdy
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
CHC家庭影院,http://m.061899.xyz/mg/jtyy
CHC家庭影院,http://go.bkpcp.top/mg/jtyy
CHC影迷电影,http://38.75.136.137:98/gslb/dsdqpub/chchd.m3u8?auth=testpub
CHC影迷电影,http://go.bkpcp.top/mg/ymdy
CHC影迷电影,http://m.061899.xyz/mg/ymdy
澳门莲花,http://live-hdl.macaulotustv.com/lotustv/macaulotustv.m3u8
成龙电影,http://107.150.60.122/live/lbcl.m3u8
凤凰电影,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
林正英影院,http://107.150.60.122/live/lblzy.m3u8
千禧经典台,https://o11.163189.xyz/stream/live/tvbc/
千禧经典台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
邵氏电影,http://38.75.136.137:98/gslb/dsdqpub/lbssdy.m3u8?auth=testpub
邵氏电影,https://stream1.freetv.fun/d8f66a980ecbfcf9ff9db3b098d87b06793378b6f0d84e28717bfb2da14c2124.m3u8
邵氏动作,http://38.75.136.137:98/gslb/dsdqpub/lbssdz.m3u8?auth=testpub
邵氏动作,https://stream1.freetv.fun/74ff62421aeda7787c01ed5968f3e6176a418bf608351ac8faf5c3d501c70eab.m3u8
邵氏武侠,http://38.75.136.137:98/gslb/dsdqpub/lbsswx.m3u8?auth=testpub
邵氏武侠,https://stream1.freetv.fun/960fbbbedcdd596709ff256d7a80286a70a6820a03e20d4d4eaa49816ba4d4c1.m3u8
邵氏喜剧,http://38.75.136.137:98/gslb/dsdqpub/lbssxj.m3u8?auth=testpub
邵氏喜剧,https://stream1.freetv.fun/5b5db4070d49b6949aad5a643411dbcf20868919c31ec99f9881cc1e19f2eaa0.m3u8
天映经典,https://o11.163189.xyz/stream/live/ccm/
天映频道,https://o11.163189.xyz/stream/live/typd/
天映频道,http://t.061899.xyz/tl/168.php?id=typd
亚洲武侠,https://cdn6.163189.xyz/163189/yzwx
亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
重温经典,http://m.061899.xyz/mg/cwjd
重温经典,http://120.76.248.139/live/bfgd/4200000636.m3u8
重温经典,http://120.76.248.139/live/bfgd/4200000635.m3u8
周润发电影,http://107.150.60.122/live/lbzrf.m3u8
周星驰电影,http://107.150.60.122/live/lbzxc.m3u8

📡央视频道,#genre#
CCTV1综合,https://live.chinacert.cftest5.cn/cnmg/live/608807420
CCTV2财经,https://live.chinacert.cftest5.cn/cnmg/live/631780532
CCTV3综艺,https://live.chinacert.cftest5.cn/cnmg/live/624878271
CCTV4中文国际,https://live.chinacert.cftest5.cn/cnmg/live/631780421
CCTV4欧洲,https://live.chinacert.cftest5.cn/cnmg/live/608807419
CCTV4美洲,https://live.chinacert.cftest5.cn/cnmg/live/608807416
CCTV5体育,https://live.chinacert.cftest5.cn/cnmg/live/641886683
CCTV5+体育赛事,https://live.chinacert.cftest5.cn/cnmg/live/641886773
CCTV6电影,https://live.chinacert.cftest5.cn/cnmg/live/624878396
CCTV7国防军事,https://live.chinacert.cftest5.cn/cnmg/live/673168121
CCTV8电视剧,https://live.chinacert.cftest5.cn/cnmg/live/624878356
CCTV9纪录,https://live.chinacert.cftest5.cn/cnmg/live/673168140
CCTV10科教,https://live.chinacert.cftest5.cn/cnmg/live/624878405
CCTV11戏曲,https://live.chinacert.cftest5.cn/cnmg/live/667987558
CCTV12社会与法,https://live.chinacert.cftest5.cn/cnmg/live/673168185
CCTV13新闻,https://live.chinacert.cftest5.cn/cnmg/live/608807423
CCTV14少儿,https://live.chinacert.cftest5.cn/cnmg/live/624878440
CCTV15音乐,https://live.chinacert.cftest5.cn/cnmg/live/673168223
CCTV17农业农村,https://live.chinacert.cftest5.cn/cnmg/live/673168256
CGTN,https://live.chinacert.cftest5.cn/cnmg/live/609017205
CGTN外语纪录,https://live.chinacert.cftest5.cn/cnmg/live/609006487
CGTN阿拉伯语,https://live.chinacert.cftest5.cn/cnmg/live/609154345
CGTN西班牙语,https://live.chinacert.cftest5.cn/cnmg/live/609006450
CGTN法语,https://live.chinacert.cftest5.cn/cnmg/live/609006476
CGTN俄语,https://live.chinacert.cftest5.cn/cnmg/live/609006446

CCTV1综合,http://74.91.26.218:82/live/cctv1hd.m3u8
CCTV2财经,http://74.91.26.218:82/live/cctv2hd.m3u8
CCTV3综艺,http://74.91.26.218:82/live/cctv3hd.m3u8
CCTV4中文国际,http://74.91.26.218:82/live/cctv4hd.m3u8
CCTV5体育,http://74.91.26.218:82/live/cctv5hd.m3u8
CCTV5+体育赛事,http://74.91.26.218:82/live/cctv5p.m3u8
CCTV6电影,http://74.91.26.218:82/live/cctv6hd.m3u8
CCTV7国防军事,http://74.91.26.218:82/live/cctv7hd.m3u8
CCTV8电视剧,http://74.91.26.218:82/live/cctv8hd.m3u8
CCTV9纪录,http://74.91.26.218:82/live/cctv9hd.m3u8
CCTV10科教,http://74.91.26.218:82/live/cctv10hd.m3u8
CCTV11戏曲,http://74.91.26.218:82/live/cctv11hd.m3u8
CCTV12社会与法,http://74.91.26.218:82/live/cctv12hd.m3u8
CCTV13新闻,http://74.91.26.218:82/live/cctv13hd.m3u8
CCTV14少儿,http://74.91.26.218:82/live/cctv14hd.m3u8
CCTV15音乐,http://74.91.26.218:82/live/cctv15hd.m3u8
CCTV16奥利匹克,http://74.91.26.218:82/live/cctv16hd.m3u8
CCTV17农业农村,http://74.91.26.218:82/live/cctv17hd.m3u8
老故事,https://live.chinacert.cftest5.cn/cnmg/live/884121956
发现之旅,https://live.chinacert.cftest5.cn/cnmg/live/624878970
中学生,https://live.chinacert.cftest5.cn/cnmg/live/708869532

🛰️卫视频道,#genre#
江苏卫视,http://14.204.32.194:6410/00000003/2/H_JSWS?virtualDomain=00000003.live_hls.zte.com
浙江卫视,http://14.204.32.194:6410/00000003/2/H_ZJWS?virtualDomain=00000003.live_hls.zte.com
东方卫视,http://14.204.32.194:6410/00000003/2/H_DFWS?virtualDomain=00000003.live_hls.zte.com
北京卫视,http://14.204.32.194:6410/00000003/2/H_BJWS?virtualDomain=00000003.live_hls.zte.com
湖北卫视,http://14.204.32.194:6410/00000003/2/H_HBWS?virtualDomain=00000003.live_hls.zte.com
黑龙江卫视,http://14.204.32.194:6410/00000003/2/H_HLJWS?virtualDomain=00000003.live_hls.zte.com
安徽卫视,http://14.204.32.194:6410/00000003/2/H_AHWS?virtualDomain=00000003.live_hls.zte.com
辽宁卫视,http://14.204.32.194:6410/00000003/2/H_LNWS?virtualDomain=00000003.live_hls.zte.com
东南卫视,http://14.204.32.194:6410/00000003/2/H_DNWS?virtualDomain=00000003.live_hls.zte.com
重庆卫视,http://14.204.32.194:6410/00000003/2/H_CQWS?virtualDomain=00000003.live_hls.zte.com
四川卫视,http://14.204.32.194:6410/00000003/2/H_SCWS?virtualDomain=00000003.live_hls.zte.com
陕西卫视,http://14.204.32.194:6410/00000003/2/H_SHANXI?virtualDomain=00000003.live_hls.zte.com
贵州卫视,http://14.204.32.194:6410/00000003/2/H_GZWS?virtualDomain=00000003.live_hls.zte.com
甘肃卫视,http://14.204.32.194:6410/00000003/2/H_GSWS?virtualDomain=00000003.live_hls.zte.com
山西卫视,http://14.204.32.194:6410/00000003/2/H_SXWS?virtualDomain=00000003.live_hls.zte.com
广东卫视,http://14.204.32.194:6410/00000003/2/H_GDWS?virtualDomain=00000003.live_hls.zte.com
河北卫视,http://14.204.32.194:6410/00000003/2/H_HEBEI?virtualDomain=00000003.live_hls.zte.com
大湾区卫视,http://14.204.32.194:6410/00000003/2/H_NFWS?virtualDomain=00000003.live_hls.zte.com
东南卫视,http://14.204.32.194:6410/00000003/2/H_LYWS?virtualDomain=00000003.live_hls.zte.com
青海卫视,http://14.204.32.194:6410/00000003/2/H_QHWS?virtualDomain=00000003.live_hls.zte.com
云南卫视,http://14.204.32.194:6410/00000003/2/H_YNWS?virtualDomain=00000003.live_hls.zte.com
河南卫视,http://14.204.32.194:6410/00000003/2/H_HENAN?virtualDomain=00000003.live_hls.zte.com
吉林卫视,http://14.204.32.194:6410/00000003/2/H_JLWS?virtualDomain=00000003.live_hls.zte.com
广西卫视,http://14.204.32.194:6410/00000003/2/H_GXWS?virtualDomain=00000003.live_hls.zte.com
西藏卫视,http://14.204.32.194:6410/00000003/2/H_XZWS?virtualDomain=00000003.live_hls.zte.com
内蒙古卫视,http://14.204.32.194:6410/00000003/2/H_NMGWS?virtualDomain=00000003.live_hls.zte.com
宁夏卫视,http://14.204.32.194:6410/00000003/2/H_NXWS?virtualDomain=00000003.live_hls.zte.com
新疆卫视,http://14.204.32.194:6410/00000003/2/H_XJWS?virtualDomain=00000003.live_hls.zte.com
兵团卫视,http://14.204.32.194:6410/00000003/2/H_BTWS?virtualDomain=00000003.live_hls.zte.com
厦门卫视,http://14.204.32.194:6410/00000003/2/H_XMWS?virtualDomain=00000003.live_hls.zte.com

北京卫视,https://live.chinacert.cftest5.cn/zgst/live/beijing
天津卫视,https://live.chinacert.cftest5.cn/zgst/live/tianjin
河北卫视,https://live.chinacert.cftest5.cn/zgst/live/hebei
山西卫视,https://live.chinacert.cftest5.cn/zgst/live/shanxi
内蒙古卫视,https://live.chinacert.cftest5.cn/zgst/live/neimenggu
辽宁卫视,https://live.chinacert.cftest5.cn/zgst/live/liaoning
吉林卫视,https://live.chinacert.cftest5.cn/zgst/live/jilin
黑龙江卫视,https://live.chinacert.cftest5.cn/zgst/live/heilongjiang
东方卫视,https://live.chinacert.cftest5.cn/zgst/live/dongfang
江苏卫视,https://live.chinacert.cftest5.cn/zgst/live/jiangsu
浙江卫视,https://live.chinacert.cftest5.cn/zgst/live/zhejiang
安徽卫视,https://live.chinacert.cftest5.cn/zgst/live/anhui
东南卫视,https://live.chinacert.cftest5.cn/zgst/live/dongnan
江西卫视,https://live.chinacert.cftest5.cn/zgst/live/jiangxi
山东卫视,https://live.chinacert.cftest5.cn/zgst/live/shandong
河南卫视,https://live.chinacert.cftest5.cn/zgst/live/henan
湖北卫视,https://live.chinacert.cftest5.cn/zgst/live/hubei
湖南卫视,https://live.chinacert.cftest5.cn/zgst/live/hunan
广东卫视,https://live.chinacert.cftest5.cn/zgst/live/guangdong
广西卫视,https://live.chinacert.cftest5.cn/zgst/live/guangxi
海南卫视,https://live.chinacert.cftest5.cn/zgst/live/hainan
重庆卫视,https://live.chinacert.cftest5.cn/zgst/live/zhongqing
四川卫视,https://live.chinacert.cftest5.cn/zgst/live/sichuan
贵州卫视,https://live.chinacert.cftest5.cn/zgst/live/guizhou
云南卫视,https://live.chinacert.cftest5.cn/zgst/live/yunnan
西藏卫视,https://live.chinacert.cftest5.cn/zgst/live/xizang
陕西卫视,https://live.chinacert.cftest5.cn/zgst/live/shanxi1
甘肃卫视,https://live.chinacert.cftest5.cn/zgst/live/gansu
青海卫视,https://live.chinacert.cftest5.cn/zgst/live/qinghai
宁夏卫视,https://live.chinacert.cftest5.cn/zgst/live/ningxia
新疆卫视,https://live.chinacert.cftest5.cn/zgst/live/xinjiang
兵团卫视,https://live.chinacert.cftest5.cn/zgst/live/bingtuan
深圳卫视,https://live.chinacert.cftest5.cn/zgst/live/shenzhen
厦门卫视,https://live.chinacert.cftest5.cn/zgst/live/xiamen
三沙卫视,https://live.chinacert.cftest5.cn/zgst/live/sansha
大湾区卫视,https://live.chinacert.cftest5.cn/cnmg/live/608917627
海峡卫视,https://live.chinacert.cftest5.cn/cnmg/live/849119120
中国农林卫视,https://live.chinacert.cftest5.cn/cnmg/live/956904896

🇨🇳港台测试,#genre#
凤凰中文,https://cdn6.163189.xyz/163189/fhzw
凤凰资讯,https://cdn6.163189.xyz/163189/fhzx
凤凰香港,https://cdn6.163189.xyz/163189/fhhk
凤凰电影台,http://www.liyajun.top:7088/udp/239.253.93.81:6247
翡翠台,https://cdn6.163189.xyz/163189/fct
翡翠台,https://o11.163189.xyz/stream/tvb/fct/
TVBPlus,https://o11.163189.xyz/stream/tvb/tvbp/
无线新闻台,https://cdn6.163189.xyz/163189/wxxw
TVB星河,https://cdn6.163189.xyz/163189/tvbxh
华丽翡翠台,https://o11.163189.xyz/stream/live/hlt/
HOY77,https://cdn6.163189.xyz/163189/hoy
澳视澳门,https://cdn6.163189.xyz/163189/asam
澳视卫星,https://cdn6.163189.xyz/163189/as
凤凰中文,http://219.145.93.74:10000/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$陕西电信酒店
翡翠台4K,https://o11.163189.xyz/stream/tvb/fct4k/
明珠台,http://mytv.cdn.loc.cc/o12.php?id=mzt
娱乐新闻,https://cdn6.163189.xyz/163189/ylxw
Now新闻,http://cdn.163189.xyz/163189/now
HOY77,http://cdn.163189.xyz/163189/hoy
VIUTV,https://cdn.163189.xyz/163189/viu
TVB星河,https://o11.163189.xyz/stream/live/tvbxh/
TVB千禧经典,https://o11.163189.xyz/stream/live/tvbc/
TVB武侠,https://cdn6.163189.xyz/163189/yzwx
RTHK31,https://cdn.163189.xyz/163189/rthk31
RTHK32,https://cdn.163189.xyz/163189/rthk32
Astro AEC,https://o11.163189.xyz/stream/live/aec/
Astro AOD,https://o11.163189.xyz/stream/live/aod/
RTHK 31,http://cdn.163189.xyz/163189/rthk31
